name,email,dob,gender,contact,address,religion,community,minorityStatus,residentialStatus,admissionQuota,country,course,department,yearOfAdmission,Semester 1,Semester 2,Semester 3,Semester 4,Semester 5,Semester 6,Semester 7,Semester 8
Brian Benson MD,ashley52@gmail.com,2006-02-08,Female,4829441366,"USNS Austin, FPO AE 98541",Jain,MBC,Non-Minority,Day Scholar,7.5 Reservation,International,B.E,Mechanical Engineering,2020,C,B+,O,C,C,C,,A+
Robert Rogers,sandovalmichael@hotmail.com,2004-08-29,Female,5845713290,"75802 Hernandez Square, Amandaville, WV 33260",Christian,BC,Minority,Day Scholar,Sports,Domestic,B.Tech,Information Science and Engineering,2022,,C,C,B+,A+,C,C,
Sara Keller,michael04@henderson.com,2006-12-26,Male,9064852356,"3205 Alice Ramp Suite 328, Monicashire, DC 91612",Sikh,ST,Non-Minority,Hosteller,Government,International,B.Tech,Computer Science,2023,B,B,C,B+,O,O,A+,A
William Russell II,rodgersedward@johnson.info,1999-11-27,Female,9504762040,"7332 Ward Pine Suite 602, South Brenda, ME 63425",Muslim,SC,Non-Minority,Day Scholar,Management,Domestic,B.Tech,Biotechnology,2023,B+,C,B+,A,B,O,C,
Steven Henry,nataliehansen@daniel.info,2001-02-04,Male,3160763264,"714 Jackson Ranch Apt. 945, Port Marieside, FL 27346",Sikh,SC,Non-Minority,Hosteller,Government,Domestic,B.Tech,Mechanical Engineering,2020,A+,B+,C,A+,C,A+,C,B
Jennifer Rios,linda25@yahoo.com,2004-11-01,Female,4647574217,"048 Palmer Dam Suite 509, Oscarstad, MT 74601",Christian,SC,Non-Minority,Day Scholar,7.5 Reservation,International,B.Tech,Food Technology,2021,,B,A+,O,A+,B,A+,C
Dalton Hebert,gwilson@hotmail.com,2003-01-21,Male,0525374175,"11127 Torres Alley Apt. 860, Wiseton, WY 80322",Jain,MBC,Non-Minority,Hosteller,7.5 Reservation,Domestic,B.E,Information Science and Engineering,2024,A+,A+,B,B,B,A,B+,B
Austin Levy,michael06@lane-wells.com,1999-07-09,Male,1299713590,"9034 Daniels Valley Suite 907, Lake Rogerton, MT 01447",Muslim,ST,Minority,Hosteller,Government,Domestic,B.Tech,Information Science and Engineering,2023,C,B+,,B,C,,B,O
Martin Garcia,jason09@gray-thomas.com,2006-07-10,Female,9104133074,"09926 Griffith Mall Suite 451, Coxberg, CT 09172",Muslim,ST,Minority,Hosteller,7.5 Reservation,Domestic,B.E,Food Technology,2022,O,A,A,B,B,O,B,A
Paul Hines,karlamassey@gmail.com,2001-06-16,Male,6331558983,"7142 Peterson Lodge, Jacobhaven, NJ 73553",Christian,SC,Minority,Hosteller,7.5 Reservation,International,B.E,Biotechnology,2020,A,,A+,O,A,B,O,A
Rachel Ortega,lroberts@hotmail.com,2007-02-04,Male,1035250286,"78281 Lewis Locks, North Margaret, RI 31382",Hindu,OBC,Minority,Hosteller,Management,International,B.Tech,Mechanical Engineering,2022,A,A+,A+,A,,B,O,C
Laura Rocha,riverajason@smith.com,2007-03-06,Male,9902027091,"76578 Sandra Light, Campbellberg, MS 26226",Christian,BC,Non-Minority,Day Scholar,Management,Domestic,B.Tech,Food Technology,2022,A,O,,B+,,C,B,A+
Javier Smith,jeffersondavid@hotmail.com,2007-11-22,Female,5721240536,"81676 Bianca Common, Sydneymouth, TX 80779",Christian,BC,Minority,Day Scholar,Government,International,B.Tech,Artificial Intelligence,2020,,,,O,O,A+,O,A+
Scott Mccormick,ocarey@baker.com,2002-08-18,Male,8803398447,"453 Joshua Cape, East Matthew, WI 78462",Jain,BC,Non-Minority,Day Scholar,Management,Domestic,B.E,Fashion Technology,2020,,,B,B,O,O,C,B
Julie Jordan,joshuaedwards@murray.com,2005-08-13,Female,6202843067,"88874 Carlos Summit Apt. 170, Lake Ryan, VT 70870",Christian,MBC,Minority,Day Scholar,Sports,Domestic,B.E,Electrical Engineering,2020,B,B+,C,C,A+,C,,B+
Danielle Taylor,jenniferharris@gmail.com,2002-04-07,Male,1513317169,"5925 Kennedy Way Suite 528, Debraville, TN 20355",Sikh,OBC,Minority,Day Scholar,Management,International,B.E,Information Technology,2023,C,A+,A+,A,C,A+,A+,C
Christopher Flores,danielle00@coleman-banks.com,2003-11-04,Female,5570933643,"233 Frye Parkway Suite 098, Lake Angela, MS 33820",Hindu,OBC,Minority,Day Scholar,Sports,Domestic,B.E,AIML,2020,C,O,O,,B+,B+,O,C
Joshua Ford,matthewwilliams@benitez-burton.com,2004-06-16,Male,1724373023,"872 Troy Ridges Suite 176, Rodneyville, NH 01097",Muslim,ST,Minority,Hosteller,Management,International,B.Tech,Fashion Technology,2023,A,B,B,O,,,A,O
Julie Castillo,mooreadam@brown.info,1999-10-02,Female,4429807707,"915 Heather Ferry Apt. 296, South Robertfurt, CO 40209",Jain,BC,Non-Minority,Day Scholar,Sports,Domestic,B.E,Information Technology,2024,C,A,A+,B+,,C,C,
Sierra Robbins,stacielewis@gmail.com,2005-12-15,Female,9168902133,"06783 Lopez Lock Suite 083, Rodriguezside, OR 33814",Hindu,ST,Minority,Hosteller,Government,Domestic,B.Tech,Computer Science,2021,B,B,B,C,O,B,C,C
Lawrence Adams,joseph39@hotmail.com,2001-04-24,Female,8268702617,"8971 Lane Mission Suite 557, East Rebecca, VT 06846",Christian,OBC,Non-Minority,Day Scholar,Sports,International,B.E,Information Science and Engineering,2023,B+,,B+,C,,O,A+,C
Kristie Coleman,julie14@elliott-flores.net,2003-05-20,Female,5727663386,"PSC 8119, Box 6704, APO AP 22997",Christian,BC,Non-Minority,Hosteller,Management,International,B.Tech,Food Technology,2020,,A,C,A,O,,,A+
Andre Wise,andrewbenton@smith-curry.com,2003-05-18,Female,3443042127,"091 Barker Vista, Prattbury, MO 99821",Hindu,MBC,Minority,Hosteller,Management,International,B.Tech,Biotechnology,2023,A+,B+,B+,O,,A+,A,B
Barry Jones,rebeccathomas@gmail.com,2003-04-06,Male,7612329104,"3095 Ethan Rapid Apt. 173, Christopherborough, KY 82922",Muslim,BC,Non-Minority,Day Scholar,Government,Domestic,B.Tech,Mechanical Engineering,2021,,,A+,B+,A,O,C,
Brandon Williams,obaker@gray.com,2006-02-13,Female,5251369448,"10671 Richardson Shoals, North Alexandraport, IN 94267",Sikh,SC,Minority,Hosteller,Management,Domestic,B.E,Information Science and Engineering,2024,A,A,B,C,B,B+,B+,A+
Sarah Moore,william14@yahoo.com,2005-05-13,Female,6892899731,"558 Robert Spur, Shahberg, OR 08815",Hindu,SC,Minority,Day Scholar,7.5 Reservation,International,B.Tech,Artificial Intelligence,2022,,C,,O,B,,B+,
Joanna Grimes,erodriguez@miranda.com,2003-01-30,Female,6635147367,"PSC 8253, Box 0958, APO AE 35469",Hindu,BC,Non-Minority,Hosteller,Government,International,B.E,Information Technology,2024,A,C,O,,,O,,
Amy Freeman MD,warnerlori@hotmail.com,2000-08-08,Female,1332327301,"40901 Whitaker Plain, Lake Barbara, NV 85573",Jain,SC,Minority,Hosteller,7.5 Reservation,International,B.E,Artificial Intelligence,2024,O,B,O,B+,A+,O,A+,A+
Austin Hernandez,courtneygrimes@ritter.com,2000-03-02,Female,0354293152,"19064 Rowland Mill Suite 874, New Monica, NV 11307",Sikh,OBC,Minority,Day Scholar,Management,International,B.E,Information Technology,2022,B+,A+,B,A,B,A+,C,A
Jeremy Wade,jmoore@patterson-tran.org,2005-01-31,Male,0695887688,"44099 Angela Centers Suite 880, Bowenview, MA 41611",Sikh,OBC,Minority,Day Scholar,Management,Domestic,B.E,Electrical Engineering,2021,C,B,A+,,O,B,,O
Haley Brewer,angela82@hotmail.com,2000-01-07,Male,1817426272,"108 Daugherty Manor, New Margaret, IL 08857",Christian,ST,Minority,Day Scholar,Sports,Domestic,B.E,Artificial Intelligence,2024,A+,,B,C,A,C,B,B+
Jacob Hopkins,karen35@gmail.com,2000-03-27,Male,8443065518,"043 Hayden Plain Suite 381, Timothyberg, MO 25157",Hindu,MBC,Non-Minority,Hosteller,Management,International,B.E,Food Technology,2024,O,O,,O,C,A+,B+,C
Alyssa Martin,josemiller@ortega.com,2007-11-24,Male,7475649004,"239 Donna Forks Suite 235, Beckyside, RI 07543",Christian,SC,Minority,Day Scholar,7.5 Reservation,International,B.Tech,Electrical Engineering,2023,O,O,A+,A+,A+,B,A,O
David Williams,tnixon@weaver-gordon.net,2006-06-27,Female,5690822102,"25269 Pena Points Suite 708, Saundersborough, MD 37949",Jain,BC,Non-Minority,Day Scholar,Management,International,B.Tech,Biotechnology,2024,C,A+,C,A+,B,C,C,A+
Mrs. Megan Williams,amymiller@gmail.com,2003-08-10,Female,1993042695,"6948 Deborah Crossing Apt. 849, Webbberg, CO 88169",Hindu,OBC,Minority,Day Scholar,Sports,Domestic,B.Tech,AIML,2020,A+,A+,A+,A,C,A+,O,B+
Alexander Brown,olivia10@taylor.info,2001-01-05,Female,7371113515,"9652 Bishop Mountains, West Aaron, WY 20900",Muslim,SC,Minority,Hosteller,Sports,International,B.Tech,Electrical Engineering,2020,A,A,O,B+,,A,C,O
Roger Howell,samantha11@gmail.com,2007-11-20,Male,7467312844,"24391 Harris Plains Suite 900, South Charlesland, UT 35948",Christian,BC,Minority,Day Scholar,Sports,International,B.E,Fashion Technology,2023,A,B+,B,O,A,C,B+,A+
Kelly Howard,jessespence@hotmail.com,2001-10-29,Female,4757627055,"99854 Tammy Crossroad Suite 574, Leeton, DC 52097",Muslim,MBC,Non-Minority,Day Scholar,Management,Domestic,B.E,Electrical Engineering,2020,B+,O,O,,A+,A,A+,B
Taylor Cruz,ericajohnson@gmail.com,2003-11-18,Male,9074748147,"6891 Garner Isle Apt. 738, Port Scottview, NC 51820",Hindu,BC,Minority,Hosteller,7.5 Reservation,International,B.Tech,Information Technology,2023,B+,,O,A+,B,B,,O
Edgar Freeman,zbecker@yahoo.com,2000-10-22,Female,2571275650,"43231 Haynes Point Apt. 001, Jamesland, ID 32211",Jain,ST,Non-Minority,Hosteller,7.5 Reservation,International,B.E,Electrical Engineering,2021,A+,B,,O,A+,B+,O,A
Michael Ellis,wbarrett@yahoo.com,2007-11-26,Male,9384303435,"91892 Cheryl Vista, East Teresashire, WY 37568",Hindu,SC,Minority,Hosteller,Government,International,B.Tech,Food Technology,2024,C,,A+,B+,A,C,B+,A+
Timothy Baker,lopezfernando@yahoo.com,2007-12-18,Female,9495655104,"31118 Turner Brooks, South Ryan, NC 52548",Muslim,ST,Minority,Hosteller,Management,Domestic,B.Tech,Mechanical Engineering,2024,A+,A+,A,B+,A,,A,C
Denise Sims,sarah32@flores.com,2002-03-20,Male,5742826442,"31143 Jordan Freeway, Autumnton, NE 17060",Sikh,ST,Non-Minority,Day Scholar,7.5 Reservation,International,B.E,Electrical Engineering,2021,,B,O,A+,B+,C,A+,C
Christopher Smith,ubrock@hotmail.com,2003-11-05,Female,3187162564,"5703 Morton Lock Apt. 689, Andrewmouth, PA 39190",Jain,MBC,Minority,Day Scholar,7.5 Reservation,Domestic,B.Tech,Electrical Engineering,2022,C,A+,C,B,A,O,A,O
Lisa Richards,shawpaul@lee.com,2003-02-19,Male,5604980488,"Unit 2750 Box 8496, DPO AE 43757",Muslim,MBC,Minority,Day Scholar,7.5 Reservation,Domestic,B.Tech,Fashion Technology,2024,A+,A+,O,B+,C,O,A+,O
William Wood,janet63@andrews-rasmussen.org,2004-05-13,Male,3579433825,"Unit 6544 Box 4098, DPO AA 77216",Muslim,BC,Minority,Day Scholar,7.5 Reservation,International,B.E,Biotechnology,2021,B+,B,A+,,A+,,B,
Audrey Chan,evansbeth@jones-weiss.com,2003-05-03,Male,5321277703,"PSC 2005, Box 9743, APO AA 50784",Christian,SC,Non-Minority,Hosteller,7.5 Reservation,Domestic,B.Tech,Mechanical Engineering,2020,C,C,,C,O,O,O,C
Philip Lara,kellysmith@colon.com,2003-07-07,Female,9905076833,"8454 Hammond Spur, Bellside, UT 26571",Hindu,SC,Minority,Hosteller,Government,International,B.E,Artificial Intelligence,2024,O,C,A,A+,O,A+,O,O
Shelby Sherman,ramirezamanda@ali.com,2001-02-05,Female,7335955718,"1940 Jacqueline Estate, East Victor, MN 60575",Sikh,OBC,Minority,Day Scholar,Management,Domestic,B.E,Fashion Technology,2023,A+,B+,,A,,O,B+,A+
Kim Howell,carlosshort@smith.com,2004-08-20,Female,2477176463,"67853 Wilkerson Parkway Apt. 575, Lake Oscarton, HI 78058",Muslim,MBC,Minority,Hosteller,Government,International,B.Tech,Information Technology,2020,B+,,C,B+,O,A,A+,C
Amy Francis,crawforddarren@yahoo.com,2004-01-15,Male,8878491366,"USNV Mckinney, FPO AP 05358",Sikh,SC,Minority,Hosteller,7.5 Reservation,Domestic,B.Tech,Fashion Technology,2024,A+,B+,,B+,B+,,,A+
Alexandra Yoder,katherinemiller@yahoo.com,2003-07-01,Female,3852580941,"242 Valencia Falls, Bakerfort, OH 79333",Christian,BC,Minority,Day Scholar,Government,International,B.Tech,Biotechnology,2021,C,A+,,O,B+,A,C,B+
Stephanie Barnes,russellveronica@hotmail.com,2001-11-07,Female,0098511819,"7085 Melvin Ferry, North Emilybury, DE 93381",Jain,BC,Minority,Hosteller,Sports,Domestic,B.E,Information Science and Engineering,2022,A,A,O,,C,,B+,
Richard Allen,roberthowell@hotmail.com,2004-10-07,Female,5843771980,"18237 Wallace Spurs, Ginafort, CA 73451",Muslim,OBC,Minority,Day Scholar,Sports,Domestic,B.Tech,Information Technology,2023,O,C,,,A+,A+,A,A
Greg Bell,josephschneider@mcdowell-andrews.com,2005-06-21,Male,4293526379,"7554 Richmond Harbors Suite 457, Sheltonhaven, ME 01868",Jain,ST,Non-Minority,Hosteller,7.5 Reservation,International,B.E,Food Technology,2021,O,B,,,A,B,B+,B
Rebecca Wilson,sarah33@hotmail.com,1999-06-16,Male,6254611122,"5006 Jennings Oval, Brownville, MD 39851",Muslim,BC,Non-Minority,Hosteller,7.5 Reservation,International,B.E,Electrical Engineering,2021,,O,A+,B,A+,,B+,O
Jessica Scott,erinwilliams@yahoo.com,2007-06-08,Female,4274822082,"31836 Leslie Turnpike Suite 072, Markborough, WI 81970",Jain,OBC,Minority,Day Scholar,7.5 Reservation,International,B.Tech,Artificial Intelligence,2023,C,B,,C,B,O,A+,C
Michael Dixon,xowen@martinez.com,2002-05-31,Male,5878012757,"66927 Michael Route, Nicholashaven, MT 51663",Hindu,SC,Non-Minority,Hosteller,Management,Domestic,B.E,Computer Science,2023,O,A+,A,A,B+,B,A+,O
Megan Gonzalez,brian85@johnson.info,2002-03-18,Female,3926677719,"1250 York Junction Suite 990, New Tracyside, ND 86966",Muslim,BC,Non-Minority,Hosteller,Sports,International,B.Tech,Information Science and Engineering,2024,C,A,B+,B+,O,C,C,B+
Ronald Green,peggy42@richardson-hickman.com,2004-05-31,Male,5751263233,"9445 Jason Loop Suite 349, West Rachelstad, IA 09644",Sikh,SC,Non-Minority,Hosteller,Management,International,B.Tech,Electrical Engineering,2023,,A,C,A+,A+,A+,,O
Kelsey Estrada,alexis84@yahoo.com,2000-03-06,Female,7143166769,"8259 Bird Overpass Suite 807, East Raymondton, SD 64585",Muslim,OBC,Minority,Day Scholar,7.5 Reservation,Domestic,B.Tech,AIML,2024,,B+,B,,,O,A,B
Richard Coffey,mike98@gmail.com,2004-11-27,Male,6185561983,"986 Kevin Crescent, New Ericland, GA 56963",Muslim,OBC,Non-Minority,Hosteller,Sports,International,B.Tech,Computer Science,2022,C,A+,C,,B,,,O
Annette Mccarty,christinamalone@townsend.com,2006-02-10,Female,1837069508,"153 Cheryl Stravenue Suite 009, Harrisside, GA 20336",Hindu,SC,Non-Minority,Day Scholar,7.5 Reservation,Domestic,B.Tech,Information Technology,2022,A,C,A,A,A,B,O,A+
David Savage,shawcolleen@hotmail.com,2005-01-15,Male,8737933789,"76219 Michael Lakes, New Chadland, NM 49597",Sikh,ST,Non-Minority,Day Scholar,Management,International,B.E,Information Technology,2024,A,A+,O,B+,O,B,B,C
Matthew Foster,anthonysilva@weaver-scott.biz,2001-01-09,Female,3388853406,"968 Courtney Square Suite 415, Valerieberg, CT 56868",Christian,BC,Minority,Day Scholar,Government,International,B.E,Electrical Engineering,2023,C,A,B+,,C,,B+,O
John Gonzales,aaronbass@hotmail.com,2003-07-03,Male,5941094457,"62572 Mullins Ports, Ashleechester, MS 18766",Christian,OBC,Minority,Hosteller,Government,Domestic,B.Tech,Mechanical Engineering,2024,,A+,,A,,B,O,
Jessica Hoffman,schultzmonica@hotmail.com,2007-08-27,Male,9142627931,"85359 Hull Port, Lake Shannontown, VT 29929",Christian,OBC,Non-Minority,Hosteller,Sports,Domestic,B.E,Computer Science,2022,C,C,C,,B+,,O,B+
Robert Conley,bmay@gmail.com,2005-02-11,Female,3752367854,"332 Danielle Viaduct Apt. 634, Ericmouth, WV 82227",Muslim,BC,Non-Minority,Hosteller,7.5 Reservation,Domestic,B.Tech,AIML,2021,C,A,A,B+,B,,B,A+
Thomas Sweeney,djones@booker.com,2002-03-26,Male,5932280214,"219 Thompson Viaduct Apt. 994, South Sara, UT 07521",Jain,OBC,Minority,Hosteller,Management,International,B.Tech,Fashion Technology,2023,A,B,A+,B,B+,C,O,O
Kelly Morales,jennifer65@yahoo.com,2003-08-07,Female,8309595803,"29338 Nunez Course, South Cesar, IA 70096",Muslim,ST,Non-Minority,Day Scholar,7.5 Reservation,International,B.Tech,Biotechnology,2021,A+,C,B,,B,O,O,C
Richard Moore,droberts@hotmail.com,2007-07-10,Male,6849951659,"PSC 6822, Box 3054, APO AP 54449",Jain,ST,Minority,Day Scholar,7.5 Reservation,International,B.E,Mechanical Engineering,2022,C,B,A,,B+,C,A+,
Amber Mccormick,robinsonholly@schmitt.info,2002-06-15,Female,2871313480,"PSC 2349, Box 5619, APO AE 61418",Muslim,BC,Non-Minority,Hosteller,Sports,Domestic,B.Tech,Computer Science,2021,B,B,A+,O,A+,,A,C
Henry Wagner,travis21@gmail.com,2004-10-27,Male,7489328116,"2652 Ryan Fields Suite 933, New Amanda, UT 83559",Jain,ST,Minority,Day Scholar,7.5 Reservation,Domestic,B.Tech,Electrical Engineering,2020,A+,,B,,O,A,C,B
Edward Jones,oshaw@hotmail.com,2001-05-18,Female,7118244477,"PSC 3780, Box 9442, APO AP 85452",Jain,OBC,Minority,Hosteller,Sports,Domestic,B.E,Mechanical Engineering,2020,,C,B+,O,A,A+,B+,O
Jaime Warren,millerjames@hester.com,2001-10-28,Female,6318610634,"193 Alvarez Stravenue, South Daleborough, MD 87439",Muslim,MBC,Minority,Day Scholar,7.5 Reservation,International,B.E,Information Technology,2021,C,B+,B+,B+,B,B+,B+,B
Kristen Torres,scott91@blair.com,2006-12-19,Male,1299252052,"86993 Michael Court Apt. 654, West Francisco, KY 39507",Hindu,OBC,Minority,Hosteller,Sports,Domestic,B.Tech,Information Science and Engineering,2020,A+,A,A+,O,B,B+,B+,
Alexandria Watson,kruegerkelly@gmail.com,2007-08-30,Male,4010858246,"USS Key, FPO AA 62097",Hindu,SC,Non-Minority,Hosteller,Government,Domestic,B.Tech,Mechanical Engineering,2024,A,A,O,A+,A,A,A+,A+
Pamela Spencer,tiffany03@hotmail.com,2005-08-22,Female,2267341810,"0416 Dawn Plains Apt. 554, Brownport, NY 05803",Christian,BC,Non-Minority,Hosteller,Sports,International,B.Tech,Electrical Engineering,2024,O,B+,C,O,A+,B,A+,B
Tracy Garcia,eramirez@gmail.com,1999-09-08,Female,2213511055,"82802 Johnson Wall, North Timothyville, AR 10334",Muslim,SC,Non-Minority,Hosteller,Government,International,B.E,Mechanical Engineering,2022,O,O,B+,B,,B,C,A+
Andrea Morales,cathybrooks@yahoo.com,2004-06-15,Female,4364721043,"436 Joseph Vista, Gonzalezport, WY 85887",Muslim,BC,Minority,Hosteller,7.5 Reservation,Domestic,B.E,Artificial Intelligence,2023,O,C,B,C,O,B+,B+,O
Jacob Morales,smithdanielle@hall-benitez.info,2005-09-10,Male,9616211763,"18636 Keith Locks, Hicksville, KS 87079",Christian,BC,Non-Minority,Hosteller,7.5 Reservation,Domestic,B.E,AIML,2020,B+,B+,C,,C,B+,A,
Kimberly Silva,carly40@hotmail.com,2005-07-06,Female,9094543264,"PSC 3908, Box 5510, APO AP 23414",Jain,ST,Non-Minority,Day Scholar,Government,International,B.Tech,Information Technology,2022,B+,,B,A,C,A,A,O
Kristy Kelly,twilliams@gmail.com,2007-10-11,Female,6292101427,"91014 Charles Coves Suite 835, North Lindaton, NJ 22766",Jain,ST,Minority,Day Scholar,7.5 Reservation,International,B.E,Artificial Intelligence,2024,B+,A+,A+,C,B+,B+,O,C
Jesse Andrews,joshua21@anderson-jones.com,2000-11-05,Female,4504902381,"691 Steven Prairie Suite 899, Lake Robertland, ME 09279",Sikh,OBC,Minority,Hosteller,7.5 Reservation,Domestic,B.E,Information Science and Engineering,2020,B,B,A,A+,C,C,C,O
Chelsea Medina,david64@davidson.com,2002-11-08,Male,2221262858,"878 Michelle Fields Apt. 110, Masseychester, NC 30747",Hindu,SC,Minority,Day Scholar,7.5 Reservation,International,B.E,Mechanical Engineering,2023,O,A+,A+,A+,A+,A+,B,A
Sarah Oconnell DVM,ginakidd@wright.net,2000-12-07,Female,5125732849,"55040 Cassidy Springs Suite 886, Hillbury, NV 26387",Christian,MBC,Non-Minority,Day Scholar,Management,International,B.Tech,Artificial Intelligence,2024,A+,B+,B,C,,B+,B,O
Leslie Gutierrez,johndavidson@gmail.com,2006-02-22,Female,4242378517,"PSC 9062, Box 3837, APO AE 09899",Christian,ST,Minority,Day Scholar,7.5 Reservation,Domestic,B.Tech,Artificial Intelligence,2024,O,,B,B,O,B+,B+,C
Carmen Robbins,leslie23@williams-morales.com,2008-01-26,Male,2231736086,"699 Ashley Heights Apt. 444, East Eric, MI 18021",Jain,MBC,Minority,Hosteller,Government,Domestic,B.Tech,AIML,2023,C,B+,B+,B+,B+,O,A+,B
Gerald Bradford,marywilliams@smith.com,2006-12-30,Female,3592683795,"6185 Sparks Stravenue Suite 883, Butlertown, SD 20394",Christian,ST,Non-Minority,Day Scholar,Sports,Domestic,B.E,Mechanical Engineering,2024,,A+,A+,A,B,B,B,A+
Rachael Jackson,nmitchell@thompson.biz,2002-04-29,Female,6398225977,"2177 Joshua Overpass Suite 906, South Robert, NC 27240",Christian,MBC,Minority,Hosteller,Government,International,B.Tech,Biotechnology,2020,B,A,A,A+,B,B,A,O
Charles Meyer,mrobertson@watkins.com,2001-09-04,Male,0644981595,"19161 Anderson Skyway, Stevenview, AK 34417",Christian,MBC,Non-Minority,Hosteller,7.5 Reservation,International,B.E,AIML,2020,,C,A+,C,,C,O,
Maria Everett,heatherbaker@hotmail.com,2006-10-26,Male,1033458558,"29271 Cooley Loop Apt. 530, North Katherinetown, WV 22330",Sikh,ST,Minority,Hosteller,Sports,Domestic,B.E,Mechanical Engineering,2024,A+,A+,C,A+,B+,B+,A+,
John Harris,madisonblack@gonzales-miranda.info,2002-09-06,Male,4669180050,"PSC 1733, Box 5386, APO AA 79938",Hindu,SC,Non-Minority,Hosteller,Management,Domestic,B.E,Biotechnology,2021,C,O,B+,C,B,,A,C
Steven Jones,victoriapham@gibson.org,2002-02-27,Female,1737563314,"6597 Tony Hill, Torresville, NH 00688",Muslim,MBC,Minority,Day Scholar,7.5 Reservation,Domestic,B.E,Artificial Intelligence,2022,A,A+,,,C,,O,O
Mitchell Sanders,bblake@smith.net,2000-06-24,Female,8176395492,"400 Washington Ports Apt. 417, East Jaime, MO 40979",Hindu,BC,Non-Minority,Day Scholar,Government,Domestic,B.E,Information Science and Engineering,2023,O,A,B,,O,B+,B,O
Peter Coleman,browningsandra@gmail.com,2006-05-08,Male,9984632983,"097 Sheri Plain, Emilystad, VA 65512",Jain,ST,Minority,Day Scholar,Management,International,B.Tech,Biotechnology,2024,,C,B+,,A,B,,B+
Aaron Mckay,owelch@hopkins.com,2007-08-09,Male,8105627779,"331 Odonnell Islands Apt. 047, West Jessicatown, KS 92729",Muslim,OBC,Minority,Hosteller,Government,International,B.Tech,Fashion Technology,2023,A+,O,O,A+,B,C,,A
